0	0	0	0	0	0.00013	0.00015	0.00001	0.00002	0.00002	0.00002	0	0.00097	0.994	0.0018	0.00058	0.00021	0.0002	0.00008	0.00004	0.00083	0.00022	0.00046	0.00001	0.00001	0.00003	0.00003	0	0.00002	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014
0	0	0	0	0	0.00004	0.00011	0.00009	0.00003	0.00001	0	0.00001	0.0006	0.00141	0.99458	0.00014	0.00032	0.00003	0.0004	0.00036	0.00056	0.00032	0.00068	0.00003	0	0	0.00004	0	0.00004	0	0.00004	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015
0	0	0	0	0	0.00002	0.00003	0.00018	0	0.00001	0	0.00001	0.00058	0.00003	0.00224	0.99283	0.00072	0.00035	0.00057	0.00037	0.00044	0.00052	0.00057	0.00003	0.00021	0	0.00003	0	0.00003	0.00002	0.00004	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016
0	0	0	0	0	0.00001	0.00002	0.00002	0.00002	0.00001	0.0001	0	0	0	0	0	0.99646	0.00035	0.00013	0.00069	0.00045	0.00004	0.00012	0.00047	0.00017	0.00038	0	0.0002	0.00003	0.00011	0.00002	0.00001	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017
0	0	0	0	0	0	0.00002	0.00002	0.00002	0	0.00007	0.00003	0.00001	0	0	0	0.00299	0.9926	0.00002	0.00119	0.00108	0.00018	0.00016	0.00015	0.0005	0.00012	0.00015	0.00002	0.00007	0.00029	0.0001	0.00001	0	0	0	0	0	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018
0	0	0	0	0	0	0	0	0.00003	0	0.00004	0.00002	0.00006	0.00001	0	0	0.00011	0.00137	0.99034	0.00173	0.00361	0	0.00008	0.00071	0.00056	0	0.00015	0.00031	0.00001	0.00008	0.00041	0.00013	0.00001	0.00001	0	0	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019
0	0	0	0	0	0	0	0	0.00002	0	0.00004	0	0.00008	0.00001	0	0	0.00005	0.00018	0.00204	0.99035	0.00143	0.00048	0.00072	0.00065	0.00074	0.00094	0.00087	0.0002	0.00032	0.00001	0.00038	0.00022	0	0.00002	0.00001	0.00001	0	0.00001	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002
0	0	0	0	0	0	0	0	0	0.00001	0.00002	0.00002	0.00001	0.00006	0.00002	0	0.00001	0.00022	0.00018	0.00003	0.99355	0.00035	0.00032	0.00027	0.00021	0.00143	0.00095	0.00108	0.00034	0.00002	0.00027	0.0002	0.00003	0.00007	0.00002	0.00003	0.00002	0.00003	0	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021
0	0	0	0	0	0	0	0	0	0	0.00002	0.00001	0.00001	0.00006	0.00002	0	0.00001	0.00002	0.00029	0.00011	0.00064	0.99302	0.00001	0.00054	0.00023	0.00066	0.00048	0.00133	0.00028	0.00074	0.00045	0.00024	0.00009	0.00008	0.00004	0.00033	0.00002	0	0.00002	0	0	0.00001	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022
0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00001	0.00003	0.00006	0	0	0.00001	0.00031	0	0.00037	0.00176	0.99073	0.00001	0.001	0	0.0014	0.00051	0.00116	0.00097	0.00003	0.00022	0.0005	0.0002	0.00001	0.0001	0.00007	0.00019	0.00003	0.00002	0.00001	0.00002	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023
0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00003	0.00003	0	0.00001	0	0	0	0	0	0	0.99321	0.00008	0.00008	0.00036	0.00131	0.00021	0.0009	0.00129	0.0007	0.0006	0.00013	0.00003	0.00035	0.00006	0.00015	0.00008	0.00003	0.00004	0.00001	0.00001	0.00003	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024
0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0.00003	0	0	0.00001	0.00001	0	0	0	0	0.00053	0.99114	0.00006	0.00054	0.00082	0.00167	0.00115	0.00055	0.00088	0.001	0.0003	0.00007	0.00016	0.00012	0.00043	0.00012	0.00001	0.00002	0	0.00001	0.00003	0	0.00002	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0.00025
0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00002	0	0	0	0.00001	0.00001	0	0	0	0.00028	0.00021	0.99086	0.00009	0.00031	0.00007	0.00154	0.00161	0.00098	0.00081	0.00175	0.0001	0.00007	0	0.00025	0.00024	0.00009	0.00016	0.00011	0.00005	0.00002	0.00001	0.00001	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0.00026
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0.00001	0	0	0	0	0.99145	0.00003	0.00006	0.00061	0.00211	0.00141	0.00097	0.00065	0.00011	0.00002	0.00118	0.00028	0.00001	0.00014	0.00017	0.00025	0.00003	0.00008	0.00004	0.00003	0	0.00005	0.00001	0	0.00001	0	0	0	0	0	0	0	0	0.00027
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0.00001	0	0	0	0	0.0007	0.99051	0.00014	0.00016	0.00217	0.00137	0.00088	0.00123	0.00008	0.0001	0.00039	0.00081	0.00031	0.00017	0.00005	0.00016	0.00015	0.00006	0.00003	0	0.00016	0	0.00004	0.00002	0	0.00001	0	0	0	0	0	0	0	0.00028
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99136	0.00001	0.0019	0.00109	0.00097	0	0.00124	0	0.0001	0.00152	0.00021	0.00015	0.00009	0.0003	0.00023	0.00019	0.00008	0.00003	0.00006	0.0001	0.00003	0	0.00002	0	0	0.00002	0	0.00001	0	0	0	0.00029
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043	0.99046	0.00071	0.00141	0.0019	0.00017	0.00039	0.00083	0.00002	0.00139	0.00013	0.00046	0.00001	0.00036	0.0003	0.00008	0.00015	0	0.00017	0.00006	0.0001	0.00008	0	0	0.00006	0.00002	0	0	0.00001	0	0	0.0003
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00009	0.00001	0.99148	0.00021	0.00224	0.00061	0.00077	0.00078	0.00005	0.00146	0.00013	0	0.00039	0.00033	0.00011	0.00033	0.00017	0.00002	0.00007	0.00004	0.00003	0.0002	0	0.00004	0.00001	0.00011	0	0	0	0	0	0.00032
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0.00134	0.9902	0.0009	0.00064	0.00029	0.00068	0.00066	0.00001	0.00026	0.00116	0.0007	0.00036	0.00006	0.00166	0.00006	0.00002	0.00002	0.00009	0.00004	0.00024	0.00004	0.0001	0.00001	0.00002	0	0.00004	0.00004	0.00001	0	0.00033
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062	0.0006	0.99008	0.00091	0.00015	0.001	0.0002	0.00052	0.00064	0.00139	0.00033	0.00011	0.00035	0.00072	0.00033	0.00062	0.00013	0.00009	0.00018	0	0.00018	0.00015	0.00008	0.00012	0.00005	0.00002	0.00002	0.00005	0.00001	0.00035
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0.00059	0.00005	0.99151	0.0001	0.00081	0.00035	0.00009	0.00019	0.00128	0.00135	0.00004	0.00018	0.00078	0.0002	0.00052	0.00053	0.00005	0.0001	0.00018	0.00001	0.00004	0.00009	0.00041	0.00002	0.00005	0.00002	0.00003	0	0.00039
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0.00005	0.0003	0.00016	0.99174	0.00073	0.00039	0.00005	0.00015	0.0012	0.0008	0.00024	0.00014	0.00101	0.00008	0.00007	0.00102	0.00021	0.00032	0.00009	0.00001	0.00001	0.00013	0.00011	0.00016	0.00004	0.00028	0.00004	0.00003	0.00041
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00006	0.00011	0.00009	0.0006	0.99176	0.00055	0.00014	0.00002	0.00005	0.00165	0	0.00058	0.00118	0	0.00027	0.00021	0.00031	0.00078	0.00039	0.00002	0.00001	0.00013	0.00009	0.00005	0.00005	0.00027	0.00013	0.00005	0.00044
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00015	0.00004	0.00052	0.00038	0.99072	0.00077	0.00072	0.00006	0.00005	0.00013	0.00003	0.00209	0.00047	0.00052	0.00022	0.00023	0.00041	0.00096	0.00005	0.00025	0.0001	0.00006	0.00005	0.00003	0.00019	0.0001	0.0002	0.00049
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00009	0	0.00046	0.00027	0.00013	0.99127	0.00041	0.00071	0	0.00003	0.00019	0.00179	0.00057	0.00021	0.00007	0.00089	0.00028	0.00062	0.00053	0.00009	0.0002	0.00002	0.00002	0	0.00017	0.00027	0.00021	0.0005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0.00001	0	0	0	0	0.99259	0.00039	0.00006	0.00002	0.00028	0.00181	0.00015	0.00062	0.00007	0.00035	0.00027	0.00011	0.00139	0.00025	0.00029	0.00009	0.00005	0.00002	0.00004	0.00022	0.00029	0.00061
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00001	0	0	0	0	0.00056	0.99241	0.00007	0.00001	0.00028	0.00159	0.00033	0.00012	0.0003	0.00058	0.0002	0.00025	0.00108	0.00055	0.00007	0.00019	0.00015	0.00002	0.00001	0.00001	0.0002	0.001
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0.00036	0.00046	0.99164	0.00056	0.00002	0.00114	0.00092	0.00025	0.00031	0.0001	0.00021	0.0003	0.0014	0.00065	0.00001	0.00019	0.00001	0.00011	0	0.00008	0.0002	0.00107
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00006	0.00019	0	0.99263	0.00001	0.00065	0.00006	0.00021	0.00123	0.0002	0.00004	0.00008	0.00006	0.00259	0.00016	0.00027	0.00004	0	0.00007	0	0.00016	0.00129
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.99287	0.00006	0.00018	0.00054	0.00013	0.00073	0.00034	0.0003	0.00012	0.00205	0.00029	0.00065	0.00012	0	0.00004	0.0001	0.00016	0.00131
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011	0.99235	0.00018	0.00042	0.00066	0	0.00095	0.00008	0.00026	0.00088	0.00093	0.00013	0.00064	0.00055	0.00014	0.00004	0.00001	0.00167
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0.00119	0.9909	0.0006	0.0007	0.00013	0.00045	0.00007	0.00039	0.00006	0.00096	0.00011	0.00085	0.00007	0.00028	0.00121	0.00008	0.00185
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00046	0.00014	0.99194	0.00067	0.00012	0.00035	0.00038	0.00009	0.00021	0.00036	0.00065	0.00042	0.00077	0.00013	0.0005	0.00089	0.00191
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00007	0.00049	0.00023	0.99198	0.00025	0.00023	0.00041	0.00034	0.0002	0.00021	0.00042	0.0005	0.00028	0.00028	0.00121	0.00019	0.00271
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0.00017	0.00038	0.00088	0.99063	0.00054	0.00011	0.00043	0.00053	0.00009	0.00027	0.00048	0.00018	0.00077	0.00092	0.00062	0.00296
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00011	0.00019	0.00005	0.00063	0.9916	0.00013	0.00026	0.00054	0.00022	0.00022	0.00044	0.00024	0.00033	0.00051	0.00058	0.00394
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0.00024	0.00051	0.00032	0.99049	0.00131	0.00016	0.00019	0.00005	0.00032	0.00096	0.00025	0.00025	0.00043	0.00451
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0.0003	0.00016	0.00064	0.99154	0.00008	0.00034	0	0.00035	0.00044	0.00011	0.00002	0.00032	0.00554
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	0	0.00048	0.00019	0.00012	0.99189	0.00039	0	0	0.00053	0.00008	0.00029	0.00032	0.00558
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00007	0.00004	0.00041	0.00006	0.00024	0.00058	0.9909	0.00001	0.00002	0.00085	0.00057	0.00012	0.00021	0.00592
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00006	0.00032	0.00001	0.00029	0	0	0.99161	0.00001	0.00069	0.00067	0.00009	0.0002	0.00604
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005	0.00003	0.00001	0.00003	0.00002	0	0	0.99216	0.00048	0.00058	0.0002	0.00016	0.00628
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00004	0.00003	0.00003	0.00001	0.00001	0	0.00026	0.99035	0.00119	0.00028	0.00149	0.0063
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0.00002	0	0.00002	0	0.00003	0.00005	0.00001	0.99175	0.00018	0.00015	0.00777
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00001	0	0.00001	0.00002	0.00001	0.00001	0.00001	0.00006	0.9919	0.00004	0.00792
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00001	0	0.00005	0.00003	0.0012	0.99067	0.00803
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.9932	0.00003	0.00144	0.0017	0.00062	0.00214	0.00072	0.00007	0.00005	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-05
0.00028	0.99187	0.00164	0.00251	0.0003	0.00052	0.0016	0.00058	0.00032	0.00015	0.00019	0.00001	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2E-05
0.00025	0.00119	0.99192	0.0005	0.00123	0.00162	0.00166	0.00079	0.0003	0.00025	0.00007	0.00018	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3E-05
0.00014	0.00036	0.00058	0.99229	0.00079	0.00097	0.0013	0.00078	0.00189	0.0003	0.00006	0.00013	0	0.0001	0.00014	0.00004	0.00008	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4E-05
0.00002	0.00006	0.00097	0.00026	0.99262	0.001	0.00065	0.00102	0.00197	0.0007	0.00013	0.00005	0	0.00023	0.00014	0	0	0.00009	0.00003	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5E-05
0.00001	0.00005	0.00008	0.00115	0.00136	0.99095	0.0004	0.00197	0.00125	0.00032	0.00162	0.00022	0.00006	0.00019	0.00002	0.00002	0.00009	0.00005	0.00009	0.00002	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6E-05
0	0.00004	0.00002	0.0002	0	0.00021	0.99342	0.00041	0.00134	0.00032	0.0026	0.00026	0.00002	0.00022	0.00009	0.00019	0.00035	0.00004	0.00004	0	0.00014	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7E-05
0	0.00003	0.00001	0.00006	0.00006	0.00007	0.00109	0.99229	0.00015	0.00172	0.00095	0.00045	0.0017	0.0001	0.00005	0.00027	0.00058	0	0.00005	0.0001	0.00001	0.0001	0	0.00002	0.00005	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8E-05
0	0.00002	0	0.00001	0.00001	0.00006	0.00064	0	0.99275	0.00155	0.00075	0.00078	0.00017	0.00141	0.00033	0.00048	0.00011	0.00022	0.00017	0	0.00015	0.00014	0.00007	0.00003	0.00004	0	0.00001	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9E-05
0	0	0	0.00001	0.00001	0	0	0	0	0.99501	0.00019	0.00064	0.00027	0.00193	0.00025	0.00037	0.00031	0.00002	0.00028	0.00002	0.00029	0.00009	0.00004	0.0001	0	0	0.00005	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-04
0	0	0	0	0.00001	0	0	0	0	0.00002	0.99374	0.00119	0.00057	0.00132	0.00095	0.00019	0.0003	0.00044	0.00008	0.00011	0.00051	0.0002	0.00009	0	0.00002	0.00003	0.00004	0.00002	0.00004	0.00001	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011
0	0	0	0	0	0	0	0	0	0.00001	0.00051	0.99128	0.00026	0.00063	0.00147	0.00376	0.00021	0.00042	0.00016	0.00017	0.00045	0.00022	0.00008	0.00001	0	0.00002	0.00005	0.00009	0.00004	0.00002	0.00001	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012
0	0	0	0	0	0	0	0	0	0	0.00007	0.0003	0.99162	0.0004	0.00019	0.0013	0.00116	0.00331	0.00024	0.00008	0.00028	0.00038	0.00019	0.00008	0.00001	0.00003	0.00005	0.00001	0.00011	0.00002	0.00002	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013
0	0	0	0	0	0	0	0	0	0	0.00002	0.00025	0.00001	0.99193	0.00008	0.00036	0.00198	0.00276	0.00045	0.00023	0.00044	0.00061	0.00032	0	0.00002	0.00003	0.00003	0.00014	0.00009	0.00004	0.00002	0	0.00003	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014
0	0	0	0	0	0	0	0	0	0	0	0.00015	0.00005	0.00002	0.99064	0.00124	0.00113	0.00384	0.00073	0.00023	0.00012	0	0.00022	0.00104	0.00002	0.00001	0.00001	0.00013	0.00008	0.00011	0	0.00001	0.00002	0	0.00003	0	0	0.00001	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015
0	0	0	0	0	0	0	0	0	0	0	0.00009	0.00002	0.00002	0.00002	0.99194	0.00082	0.00045	0.00055	0.00358	0.00034	0.00019	0.00032	0.00001	0.00005	0.00033	0.00002	0.00049	0.00013	0.00015	0.00016	0	0.00009	0.00001	0.00003	0.00001	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016
0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00006	0.00003	0.00003	0.00185	0.99026	0.00107	0.00008	0.00315	0.00117	0.00007	0.00037	0.00017	0.00005	0.00034	0.00002	0.00024	0.00001	0.00045	0.00014	0.00008	0	0.00003	0	0.00008	0.00004	0	0	0	0	0.00001	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017
