0.977641973	0.016256777	0.001068925	0.000790834	0.000328258	0.000334926	0.000656919	0.001132784	0.000287169	0.000260371	0.000122682	0.000135319	0.000127942	7.81E-05	8.49E-05	5.92E-05	5.95E-05	4.52E-05	1.22E-05	2.85E-05	1.23E-05	2.20E-05	8.76E-06	1.97E-05	6.58E-06	1.33E-05	5.18E-06	1.19E-05	4.74E-06	1.07E-05	4.86E-06	7.25E-06	3.33E-06	1.03E-05	3.86E-06	7.19E-06	2.58E-06	6.23E-06	1.24E-06	8.59E-07	1.02E-06	5.56E-06	1.12E-06	7.08E-07	5.39E-07	1.29E-06	4.18E-07	3.30E-07	3.55E-07	1.56E-06	4.38E-07	3.39E-07	4.24E-07	2.01E-06	5.89E-07	4.10E-07	4.46E-07	2.16E-06	8.87E-06	0.000295995
0.086661697	0.824823821	0.063338868	0.016190805	0.003726352	0.002625684	0.000840921	0.000610205	0.000139321	0.00012383	7.88E-05	8.66E-05	6.19E-05	3.93E-05	2.90E-05	2.61E-05	2.85E-05	1.94E-05	3.90E-06	5.70E-06	3.24E-06	1.11E-05	4.40E-06	1.10E-05	3.97E-06	9.49E-06	3.88E-06	1.01E-05	4.16E-06	1.07E-05	3.35E-06	3.39E-06	1.97E-06	7.51E-06	2.40E-06	2.62E-06	7.71E-07	1.46E-06	2.71E-07	2.24E-07	3.00E-07	2.11E-06	3.66E-07	2.50E-07	2.33E-07	8.74E-07	3.32E-07	3.98E-07	7.26E-07	4.37E-06	1.17E-06	7.24E-07	5.23E-07	8.50E-07	2.51E-07	1.54E-07	1.28E-07	4.37E-07	1.48E-05	0.000414243
0.029793547	0.193025303	0.521282764	0.197191876	0.036904207	0.011694743	0.004029366	0.003116386	0.000645195	0.000422734	0.00027446	0.000231396	0.000196633	0.000135209	9.86E-05	0.000111637	6.53E-05	5.70E-05	1.23E-05	1.76E-05	9.62E-06	2.87E-05	9.76E-06	1.53E-05	4.50E-06	8.82E-06	4.81E-06	2.00E-05	1.16E-05	4.08E-05	1.41E-05	1.37E-05	5.17E-06	9.87E-06	3.49E-06	9.44E-06	2.54E-06	4.57E-06	1.18E-06	1.29E-06	2.49E-06	1.68E-05	3.63E-06	2.31E-06	1.66E-06	3.23E-06	9.93E-07	6.75E-07	5.74E-07	2.01E-06	4.89E-07	3.19E-07	2.89E-07	1.00E-06	2.35E-07	1.35E-07	1.22E-07	5.07E-07	3.80E-06	0.000433217
0.027642651	0.045222087	0.128568864	0.568316884	0.15726688	0.045782759	0.012138228	0.008029823	0.001621314	0.001146934	0.000756297	0.000568796	0.000545508	0.000345137	0.000349247	0.000294082	0.000224344	0.000139072	3.45E-05	5.49E-05	2.22E-05	3.04E-05	1.31E-05	3.81E-05	1.18E-05	2.09E-05	1.52E-05	6.36E-05	2.11E-05	2.79E-05	1.29E-05	2.91E-05	1.56E-05	2.93E-05	1.32E-05	3.43E-05	9.33E-06	8.96E-06	1.60E-06	1.08E-06	1.10E-06	5.84E-06	1.07E-06	7.67E-07	9.03E-07	5.20E-06	1.23E-06	6.96E-07	4.89E-07	1.49E-06	3.49E-07	2.40E-07	2.46E-07	1.20E-06	2.58E-07	1.44E-07	1.28E-07	5.97E-07	2.65E-06	0.000507426
0.019400823	0.016422897	0.029511421	0.161181359	0.488847416	0.212543473	0.045014422	0.014443982	0.00311819	0.002289841	0.001387747	0.001128653	0.001024006	0.000586894	0.000373311	0.000348149	0.000314932	0.000239616	7.22E-05	0.000105556	5.25E-05	6.23E-05	2.03E-05	3.96E-05	1.16E-05	2.93E-05	1.01E-05	2.88E-05	1.22E-05	3.78E-05	1.92E-05	2.62E-05	2.76E-05	2.95E-05	1.66E-05	5.89E-05	1.76E-05	1.67E-05	3.08E-06	2.05E-06	1.93E-06	7.83E-06	1.99E-06	2.07E-06	3.34E-06	1.90E-05	6.04E-06	3.43E-06	2.40E-06	4.12E-06	1.19E-06	8.48E-07	8.15E-07	2.70E-06	6.56E-07	3.93E-07	3.46E-07	1.32E-06	6.07E-06	0.001056917
0.018334844	0.01410868	0.01021348	0.039466764	0.132719925	0.536821928	0.176740413	0.048622607	0.006585807	0.004301543	0.002277348	0.001824783	0.001564069	0.001109812	0.000987877	0.000845159	0.000697572	0.000455527	0.000110494	0.000200311	7.87E-05	0.0001523	5.46E-05	0.000110505	3.60E-05	9.86E-05	2.83E-05	5.09E-05	1.66E-05	4.25E-05	3.22E-05	3.52E-05	1.40E-05	2.82E-05	9.27E-06	2.94E-05	7.50E-06	1.92E-05	2.90E-06	1.71E-06	1.49E-06	6.56E-06	1.27E-06	1.05E-06	1.59E-06	1.18E-05	2.61E-06	1.30E-06	8.48E-07	2.21E-06	5.08E-07	3.46E-07	3.79E-07	2.07E-06	3.97E-07	2.07E-07	1.74E-07	8.42E-07	3.78E-06	0.001122945
0.034161595	0.005862336	0.005718183	0.015222876	0.027205425	0.142296618	0.507940209	0.198479652	0.025145407	0.011758409	0.006051956	0.004687342	0.003327876	0.002500306	0.001804643	0.001300894	0.00092443	0.000779227	0.000219624	0.000449993	0.000175347	0.000310377	0.000131257	0.000336505	0.000153591	0.000443785	0.000159233	0.000230439	8.40E-05	0.000156717	6.84E-05	0.000113271	4.43E-05	0.000116837	4.68E-05	0.000108036	3.86E-05	9.14E-05	1.77E-05	1.09E-05	9.02E-06	2.99E-05	6.84E-06	5.96E-06	8.09E-06	4.14E-05	1.31E-05	7.66E-06	5.52E-06	1.11E-05	3.05E-06	2.17E-06	2.22E-06	8.89E-06	2.06E-06	1.18E-06	1.01E-06	3.98E-06	1.82E-05	0.00114419
0.049235438	0.004854717	0.003793697	0.010837755	0.009897276	0.031864508	0.118672548	0.560447141	0.105862264	0.044778101	0.01760716	0.011789322	0.007984171	0.004656952	0.003965601	0.002533842	0.002052487	0.001361094	0.000429192	0.000796342	0.000371979	0.000709131	0.000280629	0.000570446	0.000207396	0.00045698	0.000209723	0.000405507	0.000169613	0.000355942	0.000182288	0.000287455	0.000113562	0.000246382	1.00E-04	0.000193702	6.94E-05	0.000147463	2.94E-05	1.88E-05	1.72E-05	7.01E-05	1.41E-05	9.32E-06	8.32E-06	2.98E-05	8.05E-06	5.20E-06	4.07E-06	1.35E-05	3.39E-06	2.50E-06	3.07E-06	1.75E-05	3.89E-06	2.08E-06	1.65E-06	5.98E-06	2.70E-05	0.001207767
0.035335697	0.003048749	0.002276028	0.00696385	0.006671325	0.015050203	0.038383763	0.222773497	0.319947405	0.195540748	0.065086801	0.034307571	0.016028809	0.009046176	0.007814393	0.00470347	0.003920202	0.002509075	0.000695586	0.001455138	0.000607141	0.000957376	0.000412922	0.000928203	0.00032744	0.000598986	0.00023274	0.000388693	0.000136655	0.000279412	0.000129537	0.000253463	9.53E-05	0.000241939	9.10E-05	0.000173188	6.18E-05	0.000146505	3.20E-05	2.47E-05	3.08E-05	0.000157137	3.56E-05	2.46E-05	2.14E-05	6.30E-05	2.10E-05	1.36E-05	1.08E-05	2.70E-05	8.44E-06	7.34E-06	1.04E-05	5.26E-05	1.52E-05	9.22E-06	6.65E-06	1.39E-05	6.88E-05	0.00172501
0.033690646	0.00247715	0.0016915	0.005627542	0.006442082	0.011321732	0.019864552	0.090494181	0.13358846	0.358291045	0.170474617	0.074132844	0.034896284	0.015137088	0.011788246	0.007689088	0.005202002	0.004084103	0.001082601	0.001808105	0.000770339	0.00126722	0.000567309	0.001200465	0.000424559	0.000663043	0.000288484	0.00057114	0.000215477	0.000396866	0.000207249	0.000382079	0.000140778	0.000284855	0.000107267	0.000180185	6.21E-05	0.000139997	3.07E-05	2.28E-05	2.33E-05	0.000112588	2.26E-05	1.46E-05	1.23E-05	4.10E-05	1.13E-05	7.57E-06	6.44E-06	2.24E-05	6.70E-06	6.22E-06	9.95E-06	5.79E-05	1.62E-05	9.57E-06	6.70E-06	1.36E-05	8.68E-05	0.001805442
