0.030375885	0.005457455	0.013386275	0.115418838	0.69731193	0.096787256	0.02387728	0.007869482	0.004206984	0.001398593	0.001256653	0.000264058	0.000412329	0.000123167	0.001853814
0.011796513	0.001692231	0.003602613	0.032831293	0.166355041	0.571924263	0.157512006	0.032384978	0.012239521	0.004476779	0.001705517	0.000550962	0.00055449	0.000455612	0.001918181
0.011783507	0.002396008	0.003627727	0.02113107	0.060551007	0.13376133	0.535480683	0.159777149	0.049634066	0.010600383	0.005068517	0.001406319	0.001702974	0.000879783	0.002199477
0.004200792	0.001220326	0.00153968	0.011482527	0.029878274	0.037770681	0.138657893	0.531219789	0.185101454	0.034214572	0.01251183	0.003747015	0.002341548	0.001829266	0.004284355
0.005739425	0.000524235	0.002155534	0.008345815	0.02167801	0.020580328	0.050777417	0.123087223	0.548944943	0.147953169	0.044268539	0.01218572	0.006741486	0.002553863	0.004464292
0.003666472	0.000247948	0.000567802	0.004624921	0.009509425	0.009394042	0.019486715	0.036240529	0.149766139	0.527650963	0.176573047	0.037631173	0.014582103	0.005501707	0.004557013
0.001637279	0.000754416	0.000750989	0.003800474	0.006868939	0.005627534	0.01107393	0.015913923	0.050691888	0.14193147	0.515640434	0.166671093	0.053572256	0.020474742	0.004590633
0.00256904	0.000784673	0.000254107	0.00249969	0.00287009	0.001418476	0.002999331	0.006342312	0.022002439	0.039170323	0.149765688	0.521404157	0.184457786	0.058817526	0.004644362
0.00115658	0.000132394	0.000114397	0.00128052	0.003357739	0.002401668	0.002701391	0.006244069	0.012731307	0.018484027	0.050094287	0.140698009	0.498102461	0.257619187	0.004881964
0	0	0	0	0	0	0	0	0	0	0	0	0	0.993289401	0.006710599
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.974498849	0.023056884	0.00133695	0.000317809	0.000214519	6.71E-05	5.62E-05	3.05E-05	7.61E-05	3.96E-05	7.16E-06	1.20E-06	1.18E-06	1.09E-06	0.000294765
0.074807741	0.86921656	0.045760704	0.007136217	0.001621346	0.000498957	0.000199609	1.06E-04	7.19E-05	2.46E-05	1.55E-05	7.54E-06	4.74E-05	6.77E-05	0.000418338
0.01632933	0.138297117	0.704751396	0.116735937	0.016716609	0.002558437	0.001469381	0.001118688	0.000443097	0.000413345	3.60E-04	6.87E-05	1.71E-04	4.41E-05	0.000522858
0.007516674	0.040114563	0.115983783	0.693074495	0.117463151	0.01363979	0.005106932	0.002361871	0.001186951	0.000802756	0.000394306	1.35E-04	3.53E-04	1.11E-04	0.001755077
0.003366946	0.016991664	0.035725767	0.135161653	0.65641251	0.102839091	0.029219719	0.009901454	0.004447048	0.001782914	0.001002014	0.000665242	0.000174246	0.000456016	0.001853715
0.003723553	0.006853871	0.01171001	0.04264639	0.180994283	0.510009867	0.172241656	0.04044686	0.016909294	0.006311717	0.002880174	0.001403909	0.000461628	0.00146786	0.001938928
0.004144341	0.008024409	0.011415463	0.027539255	0.086346398	0.141856126	0.47323761	0.164509756	0.055726913	0.014681237	0.006936166	0.001444975	0.001347426	0.000560453	0.002229472
0.003309865	0.00288521	0.006832332	0.014205914	0.031923291	0.040823562	0.144661328	0.480017417	0.199409128	0.049095162	0.016646706	0.0040164	0.001264109	0.000667202	0.004242373
0.000624286	0.00266221	0.004936085	0.006985272	0.023356272	0.020395302	0.05874335	0.12895725	0.491555959	0.184079724	0.054006121	0.011572291	0.0044609	0.003211834	0.004453144
0.000204658	0.000881983	0.003629535	0.005313976	0.008940036	0.008599437	0.018649945	0.037419722	0.145352008	0.525750973	0.186616107	0.033524969	0.013686657	0.00686865	0.004561345
0.000309287	0.001347917	0.001764756	0.003905246	0.006119305	0.00521196	0.012440074	0.019496237	0.049695937	0.143477527	0.54192281	0.149661122	0.042785204	0.017275428	0.004587189
0.001440627	0.000445017	0.000324089	0.000744062	0.002655671	0.002717239	0.005694103	0.008144912	0.017041854	0.037676014	0.13667658	0.525615025	0.19007494	0.066099242	0.004650623
0.000247786	0.00155115	0.000215971	0.000456602	0.002265064	0.003007586	0.003018608	0.00458299	0.010035521	0.018225559	0.054325559	0.14187638	0.484012813	0.271280391	0.004898021
0	0	0	0	0	0	0	0	0	0	0	0	0	0.993289401	0.006710599
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
