0.99111	0.00397	0.003	0.0019	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-05
0	0.99418	0.00187	0.00047	0.0032	0.00002	0	0.00018	0.00004	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2E-05
0	0.00051	0.99529	0.00036	0.00216	0.00001	0.00014	0.0002	0.00128	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3E-05
0	0.00035	0.00268	0.99302	0.00185	0.00005	0.00002	0.00015	0.00162	0.00011	0.00003	0.00001	0.00002	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4E-05
0	0	0.00155	0.00331	0.99269	0.00032	0.00005	0.00002	0.00081	0.00012	0.00062	0.00016	0.00003	0.00006	0.00005	0.00013	0	0.00001	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5E-05
0	0	0.00026	0.00059	0.00113	0.99378	0.00047	0.00147	0.00044	0.00044	0.00011	0.00003	0.00055	0.00024	0.00005	0.00014	0.00008	0.00006	0	0.00001	0.00008	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6E-05
0	0	0.00019	0.00031	0.0001	0.00004	0.99555	0.00036	0.001	0.00087	0.00015	0.0001	0.00004	0.00001	0.00054	0	0.00027	0.00027	0.00001	0.00003	0.00005	0.00003	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7E-05
0	0	0.00012	0.00033	0.00004	0.00011	0.00039	0.99516	0.00114	0.00078	0.00003	0.00055	0.00002	0.00003	0.00031	0.00022	0.00012	0.00022	0.00009	0.00004	0.00001	0.00013	0	0.00003	0.00003	0	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	8E-05
0	0	0.00009	0.00009	0.00012	0	0.00066	0.00177	0.99347	0.00001	0.00006	0.00145	0.00063	0.00024	0.00009	0.00037	0.00017	0.00026	0.00013	0	0.00007	0.00014	0.00001	0.00001	0	0.00001	0.00004	0.00002	0	0	0	0	0	0	0	0	0	0	0	9E-05
0	0	0.00004	0	0.00003	0	0.00001	0.00002	0	0.9961	0.00006	0.00093	0.00009	0.00129	0.0001	0.00036	0	0.00008	0.00046	0.00003	0.00006	0.00008	0.00003	0.00006	0	0	0.00001	0.00001	0.00005	0	0	0	0	0	0	0	0	0	0	0.0001
0	0	0.00003	0	0.00001	0	0.00002	0	0	0.00008	0.99452	0.00179	0.00082	0.0002	0.00032	0.00061	0.00035	0.00031	0.00035	0.0001	0	0.00005	0.00013	0.00007	0.00002	0.00003	0.00001	0	0.00007	0	0	0	0	0	0	0	0	0	0	0.00011
0	0	0.00002	0	0	0.00001	0.00002	0	0	0.00005	0.00237	0.99166	0.0004	0.00173	0.00113	0	0.00022	0.00054	0.00064	0.00022	0.0003	0.00002	0.00017	0.00016	0.00007	0.00007	0	0	0.00004	0.00003	0.00001	0	0	0	0	0	0	0	0	0.00012
0	0	0.00001	0	0	0	0.00002	0.00001	0	0.00003	0.00226	0.00058	0.99021	0.00101	0.00133	0.00103	0.00085	0.00004	0.00014	0.00112	0.00017	0.00028	0.00038	0.00009	0.0001	0.00012	0	0.00001	0.00001	0.00002	0.00004	0.00001	0	0	0	0	0	0	0	0.00013
0	0	0	0	0	0	0	0	0.00002	0.00003	0.00058	0.00004	0.00001	0.99322	0.00136	0.00107	0.00027	0.00027	0.00022	0.0008	0.00079	0.00021	0.00048	0.00008	0.00009	0.00007	0.00003	0.0001	0.00001	0.00002	0.00005	0	0.00003	0	0	0	0	0.00001	0	0.00014
0	0	0	0	0	0	0	0	0.00001	0.00003	0.00005	0.00047	0	0.00165	0.99061	0.00044	0.00288	0.00031	0.00045	0.00051	0.00033	0.00088	0.00018	0.00004	0.00002	0.00059	0.00017	0.00011	0	0.00001	0.00006	0	0.00001	0.00002	0.00001	0	0	0.00001	0	0.00015
0	0	0	0	0	0	0	0	0	0.00003	0.00002	0.00004	0.0004	0.00126	0.00002	0.99142	0.00158	0.00025	0.00062	0.00031	0.00095	0.00104	0.00083	0.00003	0.00005	0.00027	0.00038	0.00009	0.00001	0.00011	0.00006	0.00002	0.00001	0.00001	0	0.00002	0	0.00001	0	0.00016
0	0	0	0	0	0	0	0	0	0	0.00004	0	0.00033	0.0007	0.00012	0.0012	0.99142	0.00052	0.00104	0.00055	0.0009	0.0003	0.00014	0.00001	0.00087	0.00018	0.00112	0.00003	0.00008	0.00015	0.00004	0	0.00003	0	0.00002	0.00003	0	0	0.00001	0.00017
0	0	0	0	0	0	0	0	0	0	0.00003	0	0.00017	0.00021	0.00026	0.00001	0.00009	0.99262	0.00085	0.00075	0.00178	0.00006	0	0.00013	0.00098	0.00032	0.00043	0.00022	0.00006	0.00033	0.00001	0.00013	0.00016	0.00009	0.00004	0.00002	0.00004	0.00001	0.00001	0.00019
0	0	0	0	0	0	0	0	0	0	0.00002	0	0.00008	0.00012	0.00037	0.00007	0.00001	0.00062	0.99166	0.0003	0.00045	0.00093	0.0014	0.00029	0.00133	0.00009	0.00023	0.00053	0.00038	0.00027	0.00011	0.00017	0.00015	0.0001	0.00001	0.00005	0.00001	0.00001	0.00003	0.00021
0	0	0	0	0	0	0	0	0	0	0.00001	0	0.00004	0.00014	0.00027	0.00001	0.00001	0.00029	0.00028	0.99045	0.0015	0.00047	0.00221	0.00055	0.00107	0.00038	0.00017	0.00036	0.00053	0.0003	0.00011	0.00017	0.00014	0.00002	0.00004	0.00015	0.00003	0.00001	0.00001	0.00028
0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0.00014	0.00014	0.00006	0.00001	0.00005	0.00022	0.00133	0.99072	0.00069	0.00007	0.00062	0	0.00248	0.00093	0.00004	0.00082	0.00026	0.00026	0.00011	0.00006	0.00032	0.00014	0.0001	0.00002	0.00006	0.00001	0.0003
0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.0001	0.00014	0.00008	0.00002	0.00006	0.00004	0.00048	0.00017	0.99229	0.00001	0.00042	0.00022	0.0005	0.00003	0.00279	0	0.00107	0.00032	0.00005	0.00008	0.00038	0.00019	0.00013	0.00001	0.00009	0	0.00032
0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005	0	0	0	0	0	0	0	0	0.99334	0.00032	0.00023	0.00004	0.00021	0.00241	0.00023	0.00128	0.00026	0.0003	0.00004	0.00016	0.00048	0.00009	0.00001	0.00013	0.00002	0.0004
0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00003	0	0	0	0	0	0	0	0.00064	0.99202	0.00091	0	0.0004	0.00171	0.00019	0.00115	0.00045	0.00099	0.00019	0.00009	0.00003	0.00012	0.00048	0.00011	0.00005	0.00043
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0	0	0.00041	0.00201	0.99108	0.00004	0.00032	0.00077	0.00112	0.00057	0.00082	0.00121	0.00006	0.00001	0.00003	0.00035	0.00041	0.00026	0.00003	0.00047
